candidate_count,dataset,error_pattern,exact,f1,false_candidate_count,fn,fp,instance_id,method,missed_tag_count,precision,prediction_tags,recall,recovered_tag_count,source_id,tp,truth_count,truth_tags
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-9299511b4585c008,set_union,1,1.0,dv-05914;dv-24777;dv-51686,0.75,3,pidqa-sheet-188,3,4,dv-05914;dv-24777;dv-51686;dv-94284
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-97c0980dfb3f4f98,set_union,1,1.0,cd-29434;cd-37174;cd-85536,0.75,3,pidqa-sheet-387,3,4,cd-17780;cd-29434;cd-37174;cd-85536
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-97c65ea32b8ecb84,set_union,0,1.0,uv-55739;uv-99366,1.0,2,pidqa-sheet-060,2,2,uv-55739;uv-99366
5,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-9f3ae9efe67eade7,set_union,0,1.0,wx-16902;wx-45249;wx-46059;wx-61391;wx-68588,1.0,5,pidqa-sheet-280,5,5,wx-16902;wx-45249;wx-46059;wx-61391;wx-68588
2,seed31_excluding_set_b,complete_recovery_with_false_candidates,0,0.6666666666666666,1,0,1,pidqa-a3e6b504ad49aab4,set_union,0,0.5,"sta;sta
sta
sta
sta",1.0,1,pidqa-sheet-460,1,1,sta
3,seed31_excluding_set_b,false_candidates_without_recovery,0,0.0,3,0,3,pidqa-a6fd09a772a61b8c,set_union,0,0.0,zlc-304;zlc-504;zlc-930,0.0,0,pidqa-sheet-069,0,0,
4,seed31_excluding_set_b,false_candidates_without_recovery,0,0.0,4,4,4,pidqa-ab306bd9fe4fa765,set_union,4,0.0,ins;ins (-28°c);ins (-35°c);ins (-52°c),0.0,0,pidqa-sheet-134,0,4,ins ( -28°c );ins ( -35°c );ins ( -52°c );ins ( 55°c )
1,seed31_excluding_set_b,false_candidates_without_recovery,0,0.0,1,0,1,pidqa-ab39f5babcd71354,set_union,0,0.0,none,0.0,0,pidqa-sheet-015,0,0,
6,seed31_excluding_set_b,complete_recovery_with_false_candidates,0,0.9090909090909091,1,0,1,pidqa-abec661fe2b805eb,set_union,0,0.8333333333333334,ddl 180;ddl 251;ddl 303;ddl 675;ddl 806;ddl 974,1.0,5,pidqa-sheet-111,5,5,ddl 180;ddl 251;ddl 675;ddl 806;ddl 974
8,seed31_excluding_set_b,complete_recovery_with_false_candidates,0,0.7692307692307693,3,0,3,pidqa-ad75d60b93c22dfd,set_union,0,0.625,qr-08924;qr-19274;qr-56512;qr-59003;qr-60607;qr-66942;qr-68407;qr-88851,1.0,5,pidqa-sheet-376,5,5,qr-08924;qr-19274;qr-56512;qr-59003;qr-68407
4,seed31_excluding_set_b,partial_recovery_with_false_candidates,0,0.5714285714285714,2,1,2,pidqa-af0c562db6a90a77,set_union,1,0.5,wx-05284;wx-39351;wx-81547;wx-91740,0.6666666666666666,2,pidqa-sheet-118,2,3,wx-05284;wx-81547;wx-89561
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-b1c3d93abc115d5c,set_union,1,1.0,cv-44444;cv-60977;cv-96376,0.75,3,pidqa-sheet-213,3,4,cv-44444;cv-60977;cv-71672;cv-96376
8,seed31_excluding_set_b,partial_recovery_with_false_candidates,0,0.5,5,1,5,pidqa-b250865d67f677f6,set_union,1,0.375,zlo 313;zlo 570;zlo 588;zlo-313;zlo-391;zlo-477;zlo-570;zlo-782,0.75,3,pidqa-sheet-112,3,4,zlo 313;zlo 477;zlo 570;zlo 588
7,seed31_excluding_set_b,partial_recovery_with_false_candidates,0,0.6666666666666666,3,1,3,pidqa-b2cd2b4b7a3f7f7f,set_union,1,0.5714285714285714,gh-15791;gh-17139;gh-30387;gh-44519;gh-44790;gh-45145;gh-86887,0.8,4,pidqa-sheet-161,4,5,gh-15791;gh-17139;gh-30587;gh-45145;gh-86887
7,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-b39524dff509bbb9,set_union,0,1.0,op-29079;op-31207;op-38373;op-39633;op-58502;op-96795;op-96902,1.0,7,pidqa-sheet-271,7,7,op-29079;op-31207;op-38373;op-39633;op-58502;op-96795;op-96902
4,seed31_excluding_set_b,partial_recovery_with_false_candidates,0,0.75,1,1,1,pidqa-b7250591bea8b5af,set_union,1,0.75,st-43639;st-77678;st-93493;sta,0.75,3,pidqa-sheet-010,3,4,st-43639;st-44029;st-77678;st-93493
4,seed31_excluding_set_b,complete_recovery_with_false_candidates,0,0.6666666666666666,2,0,2,pidqa-b7d6600f5299312b,set_union,0,0.5,ddl 667;ddl 717;ddl-667;ddl-717,1.0,2,pidqa-sheet-383,2,2,ddl 667;ddl 717
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-bdeb7d6802225a2e,set_union,0,1.0,ro-10 236;ro-10 858,1.0,2,pidqa-sheet-432,2,2,ro-10 236;ro-10 858
3,seed31_excluding_set_b,partial_recovery_with_false_candidates,0,0.6666666666666666,1,1,1,pidqa-c098994ef335ce80,set_union,1,0.6666666666666666,gh-44871;gh-84691;gh-86779,0.6666666666666666,2,pidqa-sheet-099,2,3,gh-44871;gh-66779;gh-84691
4,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-cb94caae0d38f9c4,set_union,0,1.0,ij-18270;ij-56132;ij-85876;ij-95945,1.0,4,pidqa-sheet-453,4,4,ij-18270;ij-56132;ij-85876;ij-95945
2,seed31_excluding_set_b,partial_recovery_with_false_candidates,0,0.4,1,2,1,pidqa-d037e417f89f4693,set_union,2,0.5,kl-81635;kl-94258,0.3333333333333333,1,pidqa-sheet-016,1,3,kl-37613;kl-81635;kl-84258
6,seed31_excluding_set_b,partial_recovery_with_false_candidates,0,0.8333333333333334,1,1,1,pidqa-d63ece3a80b395de,set_union,1,0.8333333333333334,cd-00718;cd-00863;cd-13900;cd-34905;cd-67015;cd-97314,0.8333333333333334,5,pidqa-sheet-106,5,6,cd-00718;cd-00863;cd-13900;cd-34905;cd-67015;cd-97514
3,seed31_excluding_set_b,complete_recovery_with_false_candidates,0,0.8,1,0,1,pidqa-d83ba1f11b7d3c7b,set_union,0,0.6666666666666666,st-01836;st-21643;sta,1.0,2,pidqa-sheet-486,2,2,st-01836;st-21643
1,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-e7064ea82ba4ab15,set_union,0,1.0,sta,1.0,1,pidqa-sheet-299,1,1,sta
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-eae72d77fda2cf58,set_union,0,1.0,rv-13292;rv-98771,1.0,2,pidqa-sheet-090,2,2,rv-13292;rv-98771
1,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-eecf02beab6350d6,set_union,0,1.0,erv-1-78,1.0,1,pidqa-sheet-057,1,1,erv-1-78
1,seed31_excluding_set_b,false_candidates_without_recovery,0,0.0,1,0,1,pidqa-ef53b5307afc7e7b,set_union,0,0.0,cd-82456,0.0,0,pidqa-sheet-394,0,0,
1,seed31_excluding_set_b,false_candidates_without_recovery,0,0.0,1,0,1,pidqa-efca9f772684426f,set_union,0,0.0,none,0.0,0,pidqa-sheet-497,0,0,
6,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-f0343278428dcb82,set_union,0,1.0,cs-10;cs-14;cs-18;cs-21;cs-55;cs-74,1.0,6,pidqa-sheet-105,6,6,cs-10;cs-14;cs-18;cs-21;cs-55;cs-74
1,seed31_excluding_set_b,false_candidates_without_recovery,0,0.0,1,0,1,pidqa-f292aa6d47dfa997,set_union,0,0.0,none,0.0,0,pidqa-sheet-391,0,0,
1,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-f7827a05ea450bf6,set_union,0,1.0,qr-73648,1.0,1,pidqa-sheet-454,1,1,qr-73648
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-fe068ab1db4988b6,set_union,0,1.0,glr 374;glr 769,1.0,2,pidqa-sheet-395,2,2,glr 374;glr 769
2,seed31_excluding_set_b,complete_recovery_with_false_candidates,0,0.6666666666666666,1,0,1,pidqa-fff2894a1bc19e73,set_union,0,0.5,zlo 615;zlo-615,1.0,1,pidqa-sheet-047,1,1,zlo 615
2,seed31_excluding_set_b,false_candidates_without_recovery,0,0.0,2,1,2,pidqa-fffe1e70fc16a8ee,set_union,1,0.0,ins;ins (-42°c),0.0,0,pidqa-sheet-200,0,1,ins ( -42°c )
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,1,0,pidqa-0172f7403fe5db7b,set_intersection,1,0.0,,0.0,0,pidqa-sheet-274,0,1,sta
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,1,0,pidqa-08695a656d267a17,set_intersection,1,0.0,,0.0,0,pidqa-sheet-182,0,1,kl-80414
3,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-0903f6ef2d93e9b5,set_intersection,0,1.0,mn-11612;mn-75750;mn-98653,1.0,3,pidqa-sheet-373,3,3,mn-11612;mn-75750;mn-98653
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.4,0,3,0,pidqa-0a45c12953e22d18,set_intersection,3,1.0,erv-5-40,0.25,1,pidqa-sheet-404,1,4,erv-1-54;erv-2-90;erv-5-40;erv-5-77
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-0d72b6fd0e6ed361,set_intersection,1,1.0,ro-10 279;ro-10 586;ro-10 903,0.75,3,pidqa-sheet-333,3,4,ro-10 279;ro-10 349;ro-10 586;ro-10 903
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.5454545454545454,0,5,0,pidqa-12c2a9941315f376,set_intersection,5,1.0,qr-03546;qr-36850;qr-76768,0.375,3,pidqa-sheet-303,3,8,qr-03546;qr-20623;qr-36850;qr-39862;qr-48964;qr-53460;qr-76768;qr-99527
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.5,0,2,0,pidqa-14591e87c5a19cf4,set_intersection,2,1.0,st-06815,0.3333333333333333,1,pidqa-sheet-206,1,3,st-06815;st-44553;st-71599
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.75,0,2,0,pidqa-15b79c9168dc295b,set_intersection,2,1.0,cd-23362;cd-39737;cd-87400,0.6,3,pidqa-sheet-364,3,5,cd-23362;cd-31803;cd-39737;cd-87400;cd-90134
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8,0,1,0,pidqa-1c2153751e7ef720,set_intersection,1,1.0,op-18648;op-91968,0.6666666666666666,2,pidqa-sheet-421,2,3,op-18648;op-91968;op-95916
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,1,0,pidqa-21d1aebcbb4d24bf,set_intersection,1,1.0,st-82281,0.5,1,pidqa-sheet-201,1,2,st-69903;st-82281
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-22a86090c0260fc7,set_intersection,0,1.0,ef-57497;ef-93900,1.0,2,pidqa-sheet-480,2,2,ef-57497;ef-93900
4,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6153846153846154,0,5,0,pidqa-315792501a503618,set_intersection,5,1.0,gh-08660;gh-09370;gh-20594;gh-77186,0.4444444444444444,4,pidqa-sheet-068,4,9,gh-02195;gh-07151;gh-08660;gh-09370;gh-16629;gh-20594;gh-29049;gh-77186;gh-83515
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,1,0,pidqa-31f4d680e76321ea,set_intersection,1,0.0,,0.0,0,pidqa-sheet-374,0,1,sta
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,1,0,pidqa-33d5d86fe370ef49,set_intersection,1,1.0,ab-65712,0.5,1,pidqa-sheet-419,1,2,ab-65712;ab-71079
1,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-34a32703aa891c64,set_intersection,0,1.0,ef-78921,1.0,1,pidqa-sheet-022,1,1,ef-78921
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8,0,1,0,pidqa-34faa2f7dbdc849b,set_intersection,1,1.0,erv-3-47;erv-8-51,0.6666666666666666,2,pidqa-sheet-246,2,3,erv-3-47;erv-3-61;erv-8-51
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-3517d07c0ec91e8f,set_intersection,1,1.0,gh-13139;gh-66650;gh-85214,0.75,3,pidqa-sheet-471,3,4,gh-13139;gh-44659;gh-66650;gh-85214
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,1,0,pidqa-3bca44c6b00ed017,set_intersection,1,1.0,st-71159,0.5,1,pidqa-sheet-229,1,2,st-71159;st-93745
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.5714285714285714,0,3,0,pidqa-3f565de2cb332aac,set_intersection,3,1.0,uv-95544;uv-97274,0.4,2,pidqa-sheet-305,2,5,uv-41563;uv-49363;uv-73435;uv-95544;uv-97274
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,8,0,pidqa-401cf5ef8a0f8284,set_intersection,8,0.0,,0.0,0,pidqa-sheet-101,0,8,sdl 105;sdl 140;sdl 263;sdl 533;sdl 700;sdl 726;sdl 729;sdl 796
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-4190de8580a69a0e,set_intersection,0,1.0,op-72843;op-83430,1.0,2,pidqa-sheet-192,2,2,op-72843;op-83430
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-41e0dacf598afef1,set_intersection,0,1.0,st-27986;st-64717,1.0,2,pidqa-sheet-211,2,2,st-27986;st-64717
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,3,0,pidqa-427070a5c68f8223,set_intersection,3,0.0,,0.0,0,pidqa-sheet-224,0,3,ins ( -29°c );ins ( -46°c );ins ( 17°c )
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.5,0,2,0,pidqa-4b36d1f6111e91a6,set_intersection,2,1.0,kl-12365,0.3333333333333333,1,pidqa-sheet-048,1,3,kl-12365;kl-57351;kl-83811
3,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-4c07b9fb312d8419,set_intersection,0,1.0,ro-10 500;ro-10 663;ro-10 978,1.0,3,pidqa-sheet-339,3,3,ro-10 500;ro-10 663;ro-10 978
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-4ef15c3e6b00d40a,set_intersection,1,1.0,rv-10970;rv-36305;rv-64682,0.75,3,pidqa-sheet-428,3,4,rv-10970;rv-33018;rv-36305;rv-64682
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8,0,1,0,pidqa-4fe242dd32e4612e,set_intersection,1,1.0,cs-58;cs-82,0.6666666666666666,2,pidqa-sheet-104,2,3,cs-37;cs-58;cs-82
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,2,0,pidqa-51f964f265ba168e,set_intersection,2,0.0,,0.0,0,pidqa-sheet-021,0,2,st-01408;st-63851
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,2,0,pidqa-53b110174bb59e95,set_intersection,2,1.0,rv-22101;rv-82410,0.5,2,pidqa-sheet-092,2,4,rv-22101;rv-52581;rv-82410;rv-87733
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-5cabd080c26562d9,set_intersection,0,1.0,dv-27998;dv-78735,1.0,2,pidqa-sheet-044,2,2,dv-27998;dv-78735
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-5ea1c3e215f2ab9e,set_intersection,0,1.0,cs-54;cs-93,1.0,2,pidqa-sheet-186,2,2,cs-54;cs-93
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.4,0,3,0,pidqa-683c3747eb540e1e,set_intersection,3,1.0,cs-06,0.25,1,pidqa-sheet-379,1,4,cs-06;cs-44;cs-72;cs-98
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.5714285714285714,0,3,0,pidqa-6aba69315c8ae9bb,set_intersection,3,1.0,mn-39415;mn-41090,0.4,2,pidqa-sheet-240,2,5,mn-14171;mn-17582;mn-32362;mn-39415;mn-41090
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.5,0,2,0,pidqa-6f0b9f64c14e0f10,set_intersection,2,1.0,cs-00,0.3333333333333333,1,pidqa-sheet-414,1,3,cs-00;cs-48;cs-97
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.5,0,2,0,pidqa-70c31949363b7a7a,set_intersection,2,1.0,cv-51722,0.3333333333333333,1,pidqa-sheet-171,1,3,cv-11122;cv-39490;cv-51722
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,3,0,pidqa-748d8890da8c17fc,set_intersection,3,1.0,st-02743;st-29302;st-80624,0.5,3,pidqa-sheet-006,3,6,st-02743;st-29302;st-55094;st-60037;st-80624;st-93135
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.5,0,4,0,pidqa-7d1a87016ed4fc08,set_intersection,4,1.0,uv-22494;uv-32848,0.3333333333333333,2,pidqa-sheet-030,2,6,uv-22494;uv-31166;uv-32848;uv-55039;uv-68198;uv-87909
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,1,0,pidqa-7d40a4f9e62e7a9f,set_intersection,1,0.0,,0.0,0,pidqa-sheet-075,0,1,sta
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,2,0,pidqa-804be6e7899a1331,set_intersection,2,1.0,wx-66047;wx-68933,0.5,2,pidqa-sheet-331,2,4,wx-32295;wx-66047;wx-68933;wx-91679
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-81dd293911e5d597,set_intersection,0,1.0,rv-44442;rv-61365,1.0,2,pidqa-sheet-126,2,2,rv-44442;rv-61365
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,2,0,pidqa-82f9d602ca3a4d39,set_intersection,2,1.0,ij-05352;ij-62834,0.5,2,pidqa-sheet-407,2,4,ij-05352;ij-39717;ij-62834;ij-66700
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-8312c4dfba2a4b8a,set_intersection,0,1.0,st-09593;st-42751,1.0,2,pidqa-sheet-487,2,2,st-09593;st-42751
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,9,0,pidqa-84651ecbb8e6392a,set_intersection,9,0.0,,0.0,0,pidqa-sheet-156,0,9,ins ( -11°c );ins ( -20°c );ins ( -33°c );ins ( -56°c );ins ( 12°c );ins ( 28°c );ins ( 41°c );ins ( 48°c );ins ( 51°c )
0,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-847fe938077d9d35,set_intersection,0,1.0,,1.0,0,pidqa-sheet-202,0,0,
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,1,0,pidqa-8889e3a88e215400,set_intersection,1,1.0,wx-22078,0.5,1,pidqa-sheet-483,1,2,wx-22078;wx-38484
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.5,0,2,0,pidqa-8acf87373478913d,set_intersection,2,1.0,cs-03,0.3333333333333333,1,pidqa-sheet-174,1,3,cs-03;cs-11;cs-36
1,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-8b84ccb83c7874d6,set_intersection,0,1.0,ab-08912,1.0,1,pidqa-sheet-429,1,1,ab-08912
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,2,0,pidqa-8d0e501085220afb,set_intersection,2,1.0,ab-36890;ab-74920,0.5,2,pidqa-sheet-328,2,4,ab-36890;ab-62629;ab-70077;ab-74920
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.4,0,3,0,pidqa-91e318df4bbdc07c,set_intersection,3,1.0,ef-07696,0.25,1,pidqa-sheet-150,1,4,ef-07696;ef-91444;ef-97151;ef-99468
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-9299511b4585c008,set_intersection,1,1.0,dv-05914;dv-24777;dv-51686,0.75,3,pidqa-sheet-188,3,4,dv-05914;dv-24777;dv-51686;dv-94284
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-97c0980dfb3f4f98,set_intersection,1,1.0,cd-29434;cd-37174;cd-85536,0.75,3,pidqa-sheet-387,3,4,cd-17780;cd-29434;cd-37174;cd-85536
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,2,0,pidqa-97c65ea32b8ecb84,set_intersection,2,0.0,,0.0,0,pidqa-sheet-060,0,2,uv-55739;uv-99366
4,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8888888888888888,0,1,0,pidqa-9f3ae9efe67eade7,set_intersection,1,1.0,wx-45249;wx-46059;wx-61391;wx-68588,0.8,4,pidqa-sheet-280,4,5,wx-16902;wx-45249;wx-46059;wx-61391;wx-68588
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,1,0,pidqa-a3e6b504ad49aab4,set_intersection,1,0.0,,0.0,0,pidqa-sheet-460,0,1,sta
0,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-a6fd09a772a61b8c,set_intersection,0,1.0,,1.0,0,pidqa-sheet-069,0,0,
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,4,0,pidqa-ab306bd9fe4fa765,set_intersection,4,0.0,,0.0,0,pidqa-sheet-134,0,4,ins ( -28°c );ins ( -35°c );ins ( -52°c );ins ( 55°c )
0,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-ab39f5babcd71354,set_intersection,0,1.0,,1.0,0,pidqa-sheet-015,0,0,
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.75,0,2,0,pidqa-abec661fe2b805eb,set_intersection,2,1.0,ddl 180;ddl 806;ddl 974,0.6,3,pidqa-sheet-111,3,5,ddl 180;ddl 251;ddl 675;ddl 806;ddl 974
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.75,0,2,0,pidqa-ad75d60b93c22dfd,set_intersection,2,1.0,qr-56512;qr-59003;qr-68407,0.6,3,pidqa-sheet-376,3,5,qr-08924;qr-19274;qr-56512;qr-59003;qr-68407
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,3,0,pidqa-af0c562db6a90a77,set_intersection,3,0.0,,0.0,0,pidqa-sheet-118,0,3,wx-05284;wx-81547;wx-89561
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-b1c3d93abc115d5c,set_intersection,1,1.0,cv-44444;cv-60977;cv-96376,0.75,3,pidqa-sheet-213,3,4,cv-44444;cv-60977;cv-71672;cv-96376
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,4,0,pidqa-b250865d67f677f6,set_intersection,4,0.0,,0.0,0,pidqa-sheet-112,0,4,zlo 313;zlo 477;zlo 570;zlo 588
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.5714285714285714,0,3,0,pidqa-b2cd2b4b7a3f7f7f,set_intersection,3,1.0,gh-15791;gh-17139,0.4,2,pidqa-sheet-161,2,5,gh-15791;gh-17139;gh-30587;gh-45145;gh-86887
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.4444444444444444,0,5,0,pidqa-b39524dff509bbb9,set_intersection,5,1.0,op-31207;op-96795,0.2857142857142857,2,pidqa-sheet-271,2,7,op-29079;op-31207;op-38373;op-39633;op-58502;op-96795;op-96902
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.4,0,3,0,pidqa-b7250591bea8b5af,set_intersection,3,1.0,st-77678,0.25,1,pidqa-sheet-010,1,4,st-43639;st-44029;st-77678;st-93493
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,2,0,pidqa-b7d6600f5299312b,set_intersection,2,0.0,,0.0,0,pidqa-sheet-383,0,2,ddl 667;ddl 717
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-bdeb7d6802225a2e,set_intersection,0,1.0,ro-10 236;ro-10 858,1.0,2,pidqa-sheet-432,2,2,ro-10 236;ro-10 858
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.5,0,2,0,pidqa-c098994ef335ce80,set_intersection,2,1.0,gh-44871,0.3333333333333333,1,pidqa-sheet-099,1,3,gh-44871;gh-66779;gh-84691
2,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,2,0,pidqa-cb94caae0d38f9c4,set_intersection,2,1.0,ij-85876;ij-95945,0.5,2,pidqa-sheet-453,2,4,ij-18270;ij-56132;ij-85876;ij-95945
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,3,0,pidqa-d037e417f89f4693,set_intersection,3,0.0,,0.0,0,pidqa-sheet-016,0,3,kl-37613;kl-81635;kl-84258
3,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,3,0,pidqa-d63ece3a80b395de,set_intersection,3,1.0,cd-13900;cd-34905;cd-67015,0.5,3,pidqa-sheet-106,3,6,cd-00718;cd-00863;cd-13900;cd-34905;cd-67015;cd-97514
1,seed31_excluding_set_b,partial_recovery_no_false_candidate,0,0.6666666666666666,0,1,0,pidqa-d83ba1f11b7d3c7b,set_intersection,1,1.0,st-01836,0.5,1,pidqa-sheet-486,1,2,st-01836;st-21643
1,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-e7064ea82ba4ab15,set_intersection,0,1.0,sta,1.0,1,pidqa-sheet-299,1,1,sta
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,2,0,pidqa-eae72d77fda2cf58,set_intersection,2,0.0,,0.0,0,pidqa-sheet-090,0,2,rv-13292;rv-98771
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,1,0,pidqa-eecf02beab6350d6,set_intersection,1,0.0,,0.0,0,pidqa-sheet-057,0,1,erv-1-78
0,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-ef53b5307afc7e7b,set_intersection,0,1.0,,1.0,0,pidqa-sheet-394,0,0,
0,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-efca9f772684426f,set_intersection,0,1.0,,1.0,0,pidqa-sheet-497,0,0,
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,6,0,pidqa-f0343278428dcb82,set_intersection,6,0.0,,0.0,0,pidqa-sheet-105,0,6,cs-10;cs-14;cs-18;cs-21;cs-55;cs-74
0,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-f292aa6d47dfa997,set_intersection,0,1.0,,1.0,0,pidqa-sheet-391,0,0,
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,1,0,pidqa-f7827a05ea450bf6,set_intersection,1,0.0,,0.0,0,pidqa-sheet-454,0,1,qr-73648
2,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-fe068ab1db4988b6,set_intersection,0,1.0,glr 374;glr 769,1.0,2,pidqa-sheet-395,2,2,glr 374;glr 769
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,1,0,pidqa-fff2894a1bc19e73,set_intersection,1,0.0,,0.0,0,pidqa-sheet-047,0,1,zlo 615
0,seed31_excluding_set_b,empty_prediction,0,0.0,0,1,0,pidqa-fffe1e70fc16a8ee,set_intersection,1,0.0,,0.0,0,pidqa-sheet-200,0,1,ins ( -42°c )
1,seed31_excluding_set_b,exact_set,1,1.0,0,0,0,pidqa-0172f7403fe5db7b,ocr_if_nonempty_else_qwen,0,1.0,sta,1.0,1,pidqa-sheet-274,1,1,sta
